channel_id,video_url
UCEAAzv2OBqxsSczKJ2QZyGQ,https://www.youtube.com/watch?v=RqG61HQDlb8
UCEAAzv2OBqxsSczKJ2QZyGQ,https://www.youtube.com/watch?v=bTDlkgAbfSQ
UCEAAzv2OBqxsSczKJ2QZyGQ,https://www.youtube.com/watch?v=fKZ2TLksNnA
UCUgUjyt6jcyxfM4FCmxZcgw,https://www.youtube.com/watch?v=7Mt9h4xQUp0
UCUgUjyt6jcyxfM4FCmxZcgw,https://www.youtube.com/watch?v=3O0WdlYD2RI
UCUgUjyt6jcyxfM4FCmxZcgw,https://www.youtube.com/watch?v=j-iBjHP-VPI
UCUgUjyt6jcyxfM4FCmxZcgw,https://www.youtube.com/watch?v=sH9lW4bw6yo
UCUgUjyt6jcyxfM4FCmxZcgw,https://www.youtube.com/watch?v=EWmIfrUHmdo
UCUgUjyt6jcyxfM4FCmxZcgw,https://www.youtube.com/watch?v=P6hL8Nk3MEM
UCUgUjyt6jcyxfM4FCmxZcgw,https://www.youtube.com/watch?v=XDrQPJzUBa8
UCUgUjyt6jcyxfM4FCmxZcgw,https://www.youtube.com/watch?v=IaBLw1y1cZQ
UCUgUjyt6jcyxfM4FCmxZcgw,https://www.youtube.com/watch?v=MSQDHeA23hs
UCUgUjyt6jcyxfM4FCmxZcgw,https://www.youtube.com/watch?v=XXGMWhAXRWs
UCUgUjyt6jcyxfM4FCmxZcgw,https://www.youtube.com/watch?v=4s52AoVEBCs
UCUgUjyt6jcyxfM4FCmxZcgw,https://www.youtube.com/watch?v=rFkursfaOAc
UCUgUjyt6jcyxfM4FCmxZcgw,https://www.youtube.com/watch?v=DhVUCNVgRZU
UCUgUjyt6jcyxfM4FCmxZcgw,https://www.youtube.com/watch?v=OSUrI-llEKQ
UCUgUjyt6jcyxfM4FCmxZcgw,https://www.youtube.com/watch?v=3d7imBt0rSY
UCUgUjyt6jcyxfM4FCmxZcgw,https://www.youtube.com/watch?v=uWb3u2p-It8
UCUgUjyt6jcyxfM4FCmxZcgw,https://www.youtube.com/watch?v=NrVt3tGEHU4
UCUgUjyt6jcyxfM4FCmxZcgw,https://www.youtube.com/watch?v=lTU-ydMAoyI
UCUgUjyt6jcyxfM4FCmxZcgw,https://www.youtube.com/watch?v=SK1lg7bc3kE
UCUgUjyt6jcyxfM4FCmxZcgw,https://www.youtube.com/watch?v=M9OgGwOAHDI
UCVOTBwF0vnSxMRIbfSE_K_g,https://www.youtube.com/watch?v=PTD0ohD9rM4
UCVOTBwF0vnSxMRIbfSE_K_g,https://www.youtube.com/watch?v=MQCcW8iHyQk
UCVOTBwF0vnSxMRIbfSE_K_g,https://www.youtube.com/watch?v=Yxq_gCOmv2Y
